capital.n | 1 | Giovanni Agnelli , a limited partnership that is the master holding company for Fiat 's Agnelli family , owns approximately 75 % of the shares in Istituto Finanziario Industriale , which in turn owns approximately 40 % of Fiat , Italy 's biggest private-sector industrial group . The company said Maria Sole Agnelli Teodorani , sister of Fiat Chairman Giovanni Agnelli , agreed to trade her shares in IFI for new ordinary shares in the limited partnership , which will give her control of 4.67 % of Giovanni Agnelli & Co . The Aga Khan , meanwhile , agreed to trade some of his stake in Luxembourg-based Ifint S.A. , another Agnelli family company , for 7.45 % of Giovanni Agnelli & Co. 's %% capital %% . His new stake would be in the form of preferred shares , which receive higher dividends but have voting rights only in extraordinary shareholders assemblies . The Aga Khan owns 10 % of Ifint 's capital , while IFI owns 23 % .
capital.n | 1 | The Aga Khan , meanwhile , agreed to trade some of his stake in Luxembourg-based Ifint S.A. , another Agnelli family company , for 7.45 % of Giovanni Agnelli & Co. 's capital . His new stake would be in the form of preferred shares , which receive higher dividends but have voting rights only in extraordinary shareholders assemblies . The Aga Khan owns 10 % of Ifint 's %% capital %% , while IFI owns 23 % . As a result of the transaction , which is expected to be approved at a shareholders meeting Nov. 24 , Giovanni Agnelli & Co. will control 79.18 % of IFI 's ordinary shares . Its capital will also be raised to 232.4 billion lire ( $ 172.5 million ) from the current 204.3 billion lire .
capital.n | 1 | The Aga Khan owns 10 % of Ifint 's capital , while IFI owns 23 % . As a result of the transaction , which is expected to be approved at a shareholders meeting Nov. 24 , Giovanni Agnelli & Co. will control 79.18 % of IFI 's ordinary shares . Its %% capital %% will also be raised to 232.4 billion lire ( $ 172.5 million ) from the current 204.3 billion lire . IFI also has nonvoting preferred shares , which are quoted on the Milan stock exchange . The value of the two transactions was n't disclosed , but an IFI spokesman said no cash would change hands .
capital.n | 1 | The banks badly want to break into all aspects of the securities business . Meanwhile , the securities companies -- most of them smaller than the banks -- are seeking access only to limited kinds of banking that would n't open them to the full brunt of competition from the banks . Nomura , the world 's biggest securities company largely by virtue of its protected home field , and Industrial Bank of Japan , Japan 's most innovative and aggressive bank in %% capital %% markets abroad , captain the opposing sides . And their suspicions of each other run deep . In the past year , both have tried to stretch the limits of their businesses .
capital.n | 1 | `` I would like to go back to 1970 . But we 're not going back to 1970 . '' Indeed , Mr. Phelan said that if stock-market volatility persists , the U.S. may lose its edge as being the best place to raise %% capital %% . `` Japan 's markets are more stable , '' he said . `` If that continues , a significant number of { U.S. . } companies will go over there to raise money . ''
capital.n | 2 | Nixon , on the fourth day of a private visit to China , said that damage to Sino-U.S. relations was `` very great , '' calling the situation `` the most serious '' since 1972 . Afghanistan 's troops broke through a guerrilla blockade on the strategic Salang Highway , allowing trucks carrying food and other necessities to reach Kabul after a missile attack on rebel strongholds . The convoy of about 100 vehicles was the first to make deliveries to the %% capital %% in about 10 days . Turkey 's legislature elected Prime Minister Ozal as the country 's first civilian president since 1960 , opening the way for a change of government under a new premier he will select . The vote in Ankara was boycotted by opposition politicians , who vowed to oust Ozal .
capital.n | 1 | These results compare with net income of $ 1.8 million , or 44 cents a share , for the corresponding period last year . This quarter 's loss includes pretax charges of $ 4.9 million on the proposed discontinuation of the company 's troubled British subsidiary , and $ 3.7 million of other write-offs the company said were non-recurring and principally related to inventory , publishing advances and pre-publication costs . The publishing concern said it retained the investment banking firm of Donaldson , Lufkin & Jenrette Securities Inc. to act as its financial adviser , assisting in the evaluation of various financial and strategic alternatives , including debt refinancing , raising %% capital %% , recapitalization , a merger or sale of the company . The company also retained attorney Martin P. Levin , a director of the company and former head of the Times-Mirror Publishing Group , as an adviser . Net sales for this year 's third quarter were $ 14 million , down from $ 21.4 million last year .
capital.n | 1 | Twenty years later , two California academics , Stanley Cohen and Herbert Boyer , made `` recombinant '' DNA , transplanting a toad 's gene into bacteria , which then reproduced toad genes . When Boyer met Robert Swanson , an M.I.T.-trained chemist-turned-entrepreneur in 1976 , they saw dollar signs . With $ 500 apiece and an injection of outside %% capital %% , they formed Genentech Inc . Commercial gene-splicing was born . Genentech 's first product , a brain protein called somatostatin , proved its technology .
capital.n | 1 | Coast Savings Financial Inc. reported a third-quarter loss , citing a previously announced %% capital %% restructuring program . The Los Angeles thrift holding company said it had a loss of $ 92.2 million , or $ 6.98 a share , for the quarter ended Sept. 30 . Coast earned $ 10.2 million , or 67 cents a share , in the year-ago quarter .
capital.n | 1 | Coast earned $ 10.2 million , or 67 cents a share , in the year-ago quarter . The year-ago results have been restated to comply with government regulations . The restructuring program is designed to increase the company 's tangible %% capital %% ratio . It includes removing $ 242 million in good will from the books , issuing $ 150 million in preferred stock and commencing an exchange offer for $ 52 million in convertible bonds . During the third quarter , the company charged about $ 46 million against earnings in reducing goodwill , added $ 20 million to its general loan loss reserves and established a $ 30 million reserve for its high-yield bond portfolio .
capital.n | 1 | The Soviet legislature approved a 1990 budget yesterday that halves its huge deficit with cuts in defense spending and %% capital %% outlays while striving to improve supplies to frustrated consumers . The vote to approve was A proposal to raise prices of beer , tobacco and luxuries was rejected 338-44 .
capital.n | 1 | Sam Ginn , chairman and chief executive officer , told securities analysts in New York that the company expects somewhat slower per-share earnings growth in 1990 , although annual growth should return to the traditional figure of about 7 % thereafter . As factors contributing to the temporary slowdown , he cited one-time rate reductions prescribed by California regulators as a prelude to a new framework that removes profit constraints . He also mentioned increased %% capital %% investment by Pacific Bell for network improvements . Mr. Ginn said the company 's cellular operations now serve about 341,000 customers , up 46 % from a year ago .
capital.n | 1 | The following were among yesterday 's offerings and pricings in the U.S. and non-U.S. %% capital %% markets , with terms and syndicate manager , as compiled by Dow Jones Capital Markets Report : New York City -- $ 813.4 million of general obligation bonds , Fiscal 1990 Series C and D , including $ 757.4 million of tax-exempt bonds and $ 56 million of taxable bonds , tentatively priced by a Goldman Sachs & Co. group .
capital.n | 1 | An increasing number of references by the Soviet press to opposition groups now active in the U.S.S.R. , particularly the Democratic Union , allege that they show `` terroristic tendencies '' and claim that they would be prepared to kill in order to achieve their aims . It is possible that , in perpetuating such myths , the ground is being laid for the arrest of opposition activists on the ground of terrorism . Mr. Gorbachev would appear to see his central task , however , as that of ensuring that foundations of an alliance among labor , %% capital %% and the state are properly laid before the demands for a multiparty system reach a crescendo . If he were able to construct a popular and efficient corporatist system , he or his heir would be wellplaced to rein in political opposition , and to re-establish control in Eastern Europe . The weaknesses in his plan do not lie in the political calculations -- Mr. Gorbachev is a consummate political leader , perhaps one of the greatest -- but in its economic prescription .
capital.n | 1 | The partnership said it is proposing the change largely because the provisions of its senior notes restrict it from making distributions on its units outstanding . NRM suspended its common distribution in June 1988 and the distribution on its $ 2 cumulative convertible acquisition preferred units in September . However , unpaid distributions on the acquisition preferred are cumulative and would total $ 23 million a year , hurting NRM 's financial flexibility and its ability to raise %% capital %% , NRM said . In following several other oil and gas partnerships that have made the conversion to a corporation in the last year , NRM also noted that tax advantages for partnerships have diminished under new tax laws and said it would save $ 2 million a year in administrative costs from the change . Under the plan , NRM said holders of its common units will receive one share of new common stock in Edisto Resources Corp. for every 14.97 common units owned .
capital.n | 1 | The uncertainty is sending shivers through Brazilian financial markets . The dollar , the best indicator of the country 's mood , has skyrocketed on the parallel market , as has gold . %% Capital %% flight is reported to be strong . The big question is whether the new president will have the strength and the political support in Congress to take steps to cure Brazil 's economic ills . President Jose Sarney , who took office in 1985 when the man picked by an electoral college became critically ill , appears to be simply trying to avoid hyperinflation .
capital.n | 5 | October was an edgy month for the practitioners of glasnost , the official Soviet policy of allowing more candor from the nation 's media . For one of the superstars of glasnost , Vitaly Korotich , editor of the trail-blazing weekly Ogonyok , Friday , Oct. 20 was a somersaulting day that turned from tension to elation . He had been summoned to the Central Committee of the Soviet Communist Party , after he finished his lunch at the Savoy Hotel , an unlikely prelude to a bureaucratic brow-beating : Eight-foot-tall Rubenesquely naked ladies float on their canvases toward a ceiling teeming with cherubs , all surrounded by gilt laid on with a pastry chef 's trowel and supported by marble corinthian columns whose %% capitals %% are fluting fountains of gold . Why had Mr. Korotich been called ? `` I told my driver , '' he said , `` that he was taking my butt to the Central Committee so they can ... '' whack , whack , whack his hand made vigorous spanking gestures on his left palm . ``
capital.n | 1 | There 's an equally pressing deadline for the government to define its monetary and economic ties to the rest of the European Community . It has sent mixed signals about its willingness to take part in the exchange-rate mechanism of the European Monetary System , which links the major EC currencies . At a June EC summit , Mrs. Thatcher appeared to ease her opposition to full EMS membership , saying Britain would join once its inflation rate fell and the EC liberalized %% capital %% movements . Since then , the government has left observers wondering if it ever meant to join . Sir Alan assailed the monetary arrangement as `` half-baked '' in an article being published in an American economics journal .
capital.n | 2 | The talks in New York are the first since Bush and Soviet Foreign Minister Shevardnadze unveiled proposals in September to scrap existing weapons . Afghan guerrillas bombarded Kabul in a weekend assault that Western diplomats called one of the biggest offensives since the Soviet Union completed a troop withdrawal in February . The rebels also reportedly tightened a blockade on roads leading to the %% capital %% , and government forces shelled a guerrilla-held area in western Afghanistan . Lebanon 's Christian leader convened an emergency meeting of his cabinet after indications that he might dissolve Parliament in an attempt to scuttle an Arab-sponsored peace plan . Gen. Michel Aoun rejected the pact because it fails to provide a timetable for a Syrian troop pullout from Lebanon .
capital.n | 1 | That 's largely because of defensive measures they adopted after the 1987 crash , when individual investors fled the market and trading activity dwindled . Market makers , to cut costs , slashed inventories of stocks they keep on hand to sell investors when other holders are n't selling . And to protect their reduced %% capital %% investment from eroding further , market makers became quicker to lower price quotes when sell programs are in progress . On days when prices are tumbling , they must be willing to buy shares from sellers when no one else will . In such an environment , market makers can suffer huge losses both on trades made that day at steadily dropping prices and in the value of their inventories of shares .
capital.n | 1 | Sansui , he said , is a perfect fit for Polly Peck 's electronics operations , which make televisions , videocassette recorders , microwaves and other products on an `` original equipment maker '' basis for sale under other companies ' brand names . He said Polly Peck will greatly expand Sansui 's product line , using Sansui 's engineers to design the new products , and will move Sansui 's production of most products other than sophisticated audio gear offshore into Polly Peck 's own factories . `` Whatever %% capital %% it ( Sansui ) needs so it can compete and become a totally global entity capable of competing with the best in the world , that capital will be injected , '' Mr. Nadir said . And while Polly Peck is n't jettisoning the existent top-management structure of Sansui , it is bringing in a former Toshiba Corp. executive as executive vice president and chief operating officer . Such risk taking is an everyday matter for the brash Mr. Nadir , who is 25 % owner of Polly Peck as well as its chairman .
capital.n | 1 | Sansui , he said , is a perfect fit for Polly Peck 's electronics operations , which make televisions , videocassette recorders , microwaves and other products on an `` original equipment maker '' basis for sale under other companies ' brand names . He said Polly Peck will greatly expand Sansui 's product line , using Sansui 's engineers to design the new products , and will move Sansui 's production of most products other than sophisticated audio gear offshore into Polly Peck 's own factories . `` Whatever capital it ( Sansui ) needs so it can compete and become a totally global entity capable of competing with the best in the world , that %% capital %% will be injected , '' Mr. Nadir said . And while Polly Peck is n't jettisoning the existent top-management structure of Sansui , it is bringing in a former Toshiba Corp. executive as executive vice president and chief operating officer . Such risk taking is an everyday matter for the brash Mr. Nadir , who is 25 % owner of Polly Peck as well as its chairman .
capital.n | 1 | It was fear of disturbing EMS exchange-rate relationships that caused the Chirac government in France to be timid about cutting tax rates . Edouard Balladur , the finance minister at the time , was sold on the tax-cut policy but was concerned that his government would be criticized as anti-European for disturbing the linked European currency relationship . The price of attracting %% capital %% -- whether one 's own or that of foreigners -- is a trade deficit . To avoid this deficit Mr. Lawson inflated the pound in order to prevent its rise . This misguided policy could not prevent a British trade deficit .
capital.n | 1 | Little wonder that Mrs. Thatcher 's opponents were so anxious to keep Mr. Lawson in office . It is extraordinary that the British Treasury thought it could prevent a trade deficit by inflating the pound . The British balance-of-payments statistics show that after the top tax rate was cut to 40 % , the flow abroad of British %% capital %% slowed , to 50 billion pounds ( $ 79 billion at the current rate ) in 1988 from 93 billion pounds in 1986 . This change in the British capital account required an offsetting change in the trade account , a change that could not be prevented by pegging the currency . Nigel Lawson was a victim of the immense confusion in thought that has been characteristic of Western financial circles during the 1980s .
capital.n | 1 | It is extraordinary that the British Treasury thought it could prevent a trade deficit by inflating the pound . The British balance-of-payments statistics show that after the top tax rate was cut to 40 % , the flow abroad of British capital slowed , to 50 billion pounds ( $ 79 billion at the current rate ) in 1988 from 93 billion pounds in 1986 . This change in the British %% capital %% account required an offsetting change in the trade account , a change that could not be prevented by pegging the currency . Nigel Lawson was a victim of the immense confusion in thought that has been characteristic of Western financial circles during the 1980s . The most important governments have ignored the role of low tax rates in attracting real capital investment , instead emphasizing financial flows in response to high interest rates .
capital.n | 1 | This change in the British capital account required an offsetting change in the trade account , a change that could not be prevented by pegging the currency . Nigel Lawson was a victim of the immense confusion in thought that has been characteristic of Western financial circles during the 1980s . The most important governments have ignored the role of low tax rates in attracting real %% capital %% investment , instead emphasizing financial flows in response to high interest rates . This has led them in a fruitless and destructive policy circle . First comes monetary expansion to drive down the currency 's value that was pushed up by tax-rate reduction .
capital.n | 1 | Unless the Soviet Union collapses , German reunification is likely to require Germany 's neutralization . The implications for Britain , France and the rest of Europe of having their currencies tied to the economic policy of a neutral country need considering before we judge Mr. Lawson 's resignation to be unfortunate . In the least , we must recognize the futility of trying to use exchange-rate intervention to offset the effects of tax-rate reduction on %% capital %% flows . Mr. Roberts was assistant Treasury secretary under President Reagan .
capital.n | 1 | Profit for its commercial insurance division fell 30 % to $ 59 million , reflecting higher catastrophe losses and the price war in the property\/casualty market for nearly three years . However , Aetna 's employee benefits division , which includes its group health insurance operations , posted a 34 % profit gain to $ 106 million . Third-quarter results included net realized %% capital %% gains of $ 48 million , which included $ 27 million from the sale of Federated Investors in August and a $ 15 million tax credit . In the nine months , net rose 4.3 % to $ 525.8 million or $ 4.67 a share , from $ 504.2 million , or $ 4.41 a share , last year .
capital.n | 1 | While no doubt agreeing with Mr. Lawson on everything else , Sir Alan is a dyed-in-the-wool monetarist , inclined to defend floating rates to the death . To make matters even more confusing , the earlier U.S. experience made clear that Mr. Lawson 's tax cuts would have profound effects on Britain 's international accounts and the value of sterling . They increased the after-tax rate of return and made Britain a far more attractive place to invest , producing sudden %% capital %% inflows . By accounting definitions , this had to produce a sudden trade deficit . As in the U.S. , it also produced a sudden burst in the demand for sterling , that is a surge in the sterling monetary aggregates , M-Whatever .
capital.n | 1 | Crossland Savings Bank 's stock plummeted after management recommended a suspension of dividend payments on both its common and preferred stock because Crossland may not meet the new government %% capital %% criteria effective Dec. 7 . In composite trading on the New York Stock Exchange Friday , Crossland closed at $ 5.25 , down $ 1.875 , a 26 % decline . A spokesman said the savings bank may not qualify for the capital requirements because , under the proposed guidelines , its $ 380 million of preferred stock does n't meet the `` core capital '' criteria outlined under the new Financial Institutions Reform , Recovery and Enforcement Act of 1989 .
capital.n | 1 | Crossland Savings Bank 's stock plummeted after management recommended a suspension of dividend payments on both its common and preferred stock because Crossland may not meet the new government capital criteria effective Dec. 7 . In composite trading on the New York Stock Exchange Friday , Crossland closed at $ 5.25 , down $ 1.875 , a 26 % decline . A spokesman said the savings bank may not qualify for the %% capital %% requirements because , under the proposed guidelines , its $ 380 million of preferred stock does n't meet the `` core capital '' criteria outlined under the new Financial Institutions Reform , Recovery and Enforcement Act of 1989 . He added that final guidelines to be published in early November will determine whether the bank is in compliance . Crossland said it retained three investment bankers to assist it in developing and implementing a financial restructuring plan .
capital.n | 1 | Crossland Savings Bank 's stock plummeted after management recommended a suspension of dividend payments on both its common and preferred stock because Crossland may not meet the new government capital criteria effective Dec. 7 . In composite trading on the New York Stock Exchange Friday , Crossland closed at $ 5.25 , down $ 1.875 , a 26 % decline . A spokesman said the savings bank may not qualify for the capital requirements because , under the proposed guidelines , its $ 380 million of preferred stock does n't meet the `` core %% capital %% '' criteria outlined under the new Financial Institutions Reform , Recovery and Enforcement Act of 1989 . He added that final guidelines to be published in early November will determine whether the bank is in compliance . Crossland said it retained three investment bankers to assist it in developing and implementing a financial restructuring plan .
capital.n | 1 | Third-quarter loan originations dropped sharply to $ 663 million from $ 1 billion a year ago . Standard & Poor 's Corp. lowered the rating on Crossland 's preferred stock to double-C from single-B-minus and placed it on CreditWatch for possible further downgrade . It also placed on CreditWatch for possible downgrade other securities , including the double-B-minus\/B rating of Crossland 's certificates of deposit and the single-B rating of its senior subordinated %% capital %% notes . About $ 518 million of debt is affected .
capital.n | 1 | China 's leaders have promised generous liberties for post-1997 Hong Kong . That promise sounds shaky now that those same leaders have fallen back on Marxist dogma and brute force to crush their nation 's democracy movement . Outflows of people and %% capital %% from Hong Kong have been growing since the sovereignty issue first arose in the early 1980s . A widely held assumption all along has been that , given its robust economy , Hong Kong will be able to attract sufficient foreign money and talent to comfortably offset the outflows . With interest in emigration and investment abroad soaring since June 4 , that assumption no longer seems so safe .
capital.n | 1 | Revenue was $ 778.6 million . The company also said it continues to explore all options concerning the possible sale of National Aluminum 's 54.5 % stake in an aluminum smelter in Hawesville , Ky . The sale of the extrusion division is subject to audit adjustments for working %% capital %% changes through the closing . The agreement also provides for potential payments of additional proceeds to National Aluminum over the next two years , depending on the plant 's shipping levels . The extrusion unit produces bare and painted custom extrusions for building products and construction industries .
capital.n | 1 | The Tokyo camera maker said net income more than doubled to 5.85 billion yen , or 16.08 a share , from 2.63 billion yen , or 7.24 yen a share . Nikon said sales rose despite the adverse effect of Japan 's unpopular consumption tax , introduced in April . Increasing personal spending and %% capital %% investment are fueling growth , the company said . Rising export sales also contributed to strong growth , Nikon added . Total sales gained 20 % to 122.36 billion yen from 102.01 billion yen .
capital.n | 1 | However , insurance brokers and executives say that the combination of the Bay area earthquake , Hugo and last week 's explosion at the Phillips Petroleum Co. 's refinery in Pasadena , Texas , will cause property insurance and reinsurance rates to jump . Other insurance rates such as casualty insurance , which would cover liability claims , are n't likely to firm right away , says Alice Cornish , an industry analyst with Northington Research in Avon , Conn . She believes the impact of losses from these catastrophes is n't likely to halt the growth of the industry 's surplus %% capital %% next year . Property reinsurance rates are likely to climb first , analysts and brokers believe . `` The reinsurance market has been bloodied by disasters '' in the U.S. as well as in Great Britain and Europe , says Thomas Rosencrants , director of research at Interstate\/Johnson Lane Inc. in Atlanta .
capital.n | 1 | In Bombay stock market circles , the buzzword is `` mega . '' At least 40 companies are coming to the %% capital %% market to raise $ 6 billion , an amount never thought possible in India . `` When they talk mega-issues , they 're truly talking mega , '' says S.A. Dave , chairman of the Securities and Exchange Board of India . `` The capital market is booming . ''
capital.n | 1 | At least 40 companies are coming to the capital market to raise $ 6 billion , an amount never thought possible in India . `` When they talk mega-issues , they 're truly talking mega , '' says S.A. Dave , chairman of the Securities and Exchange Board of India . `` The %% capital %% market is booming . '' But the mega-issues are raising megaquestions about the rapidly evolving Indian capital market . One is whether there is enough money to fund the new issues without depressing stock trading .
capital.n | 1 | `` When they talk mega-issues , they 're truly talking mega , '' says S.A. Dave , chairman of the Securities and Exchange Board of India . `` The capital market is booming . '' But the mega-issues are raising megaquestions about the rapidly evolving Indian %% capital %% market . One is whether there is enough money to fund the new issues without depressing stock trading . Moreover , in the relatively unregulated Indian stock markets , investors frequently do n't know what they are getting when they subscribe to an issue .
capital.n | 1 | The Indian stock markets have been on a five-year high , with dips and corrections , since Prime Minister Rajiv Gandhi started liberalizing industry . But the last stock market boom , in 1986 , seems small compared with the current rush to market . The $ 6 billion that some 40 companies are looking to raise in the year ending March 31 compares with only $ 2.7 billion raised on the %% capital %% market in the previous fiscal year . In fiscal 1984 , before Mr. Gandhi came to power , only $ 810 million was raised . This year 's biggest issue , $ 570 million of convertible debentures by engineering company Larsen & Toubro Ltd. , is the largest in Indian history .
capital.n | 1 | India 's overregulated businessmen had to be persuaded , but they have started to think big . Some of the projects being funded by the new issues are the first fruits of Mr. Gandhi 's policy , and they require more capital than the smaller industrial units built in the past . The industrial revolution has produced an explosion in the %% capital %% market , which is a far cheaper source of funds than government-controlled banks , where interest rates for prime borrowers are around 16 % . The second factor spurring mega-issues is political . Mr. Gandhi has called general elections for November , and many businessmen fear that he and his Congress ( I ) Party will lose .
capital.n | 1 | `` I do n't think it will lead to any chaos in the secondary market , '' says Mr. Patel , `` only a sagging tendency . '' Says M.J. Pherwani , chairman of the Unit Trust of India : The `` markets are headed for growth unheard of and unseen before . '' But with growth come growing pains , and never has this been clearer on the Indian %% capital %% market than now . In the past , the government controlled the markets indirectly , through its tight grip on industry itself . Various ministries decided the products businessmen could produce and how much ; and government-owned banks controlled the financing of projects and monitored whether companies came through on promised plans .
capital.n | 1 | American Pioneer Inc. said it agreed in principle to sell its American Pioneer Life Insurance Co. subsidiary to Harcourt Brace Jovanovich Inc. 's HBJ Insurance Cos. for $ 27 million . American Pioneer , parent of American Pioneer Savings Bank , said the sale will add %% capital %% and reduce the level of investments in subsidiaries for the thrift holding company . Recently , the boards of both the parent company and the thrift also voted to suspend dividends on preferred shares of both companies and convert all preferred into common shares . The company said the move was necessary to meet capital requirements .
capital.n | 1 | American Pioneer , parent of American Pioneer Savings Bank , said the sale will add capital and reduce the level of investments in subsidiaries for the thrift holding company . Recently , the boards of both the parent company and the thrift also voted to suspend dividends on preferred shares of both companies and convert all preferred into common shares . The company said the move was necessary to meet %% capital %% requirements . The transaction is subject to execution of a definitive purchase agreement and approval by various regulatory agencies , including the insurance departments of the states of Florida and Indiana , the company said . In the second quarter , American Pioneer reported a loss of $ 7.3 million , compared with net income of $ 1.1 million a year earlier .
capital.n | 1 | Continued strength in the dollar was cited as one reason the trade position may deteriorate . The Treasury 's report , which is required annually by a provision of the 1988 trade act , again took South Korea to task for its exchange-rate policies . `` We believe that there have continued to be indications of exchange-rate ` manipulation ' '' during the past six months , it said , citing the lack of market forces in South Korea 's exchange-rate system and the use of %% capital %% and interest-rate controls to manipulate exchange rates . The Treasury expressed pleasure , however , with the government of Taiwan , which was cited for exchange-rate manipulation in last year 's report . The Treasury said Taiwan has liberalized its exchange rate system in the past year .
capital.n | 1 | The bank was hamstrung in its efforts to face the challenges of a changing market by its links to the government , analysts say . Until Mr. Luzon took the helm last November , Banco Exterior was run by politicians who lacked either the skills or the will to introduce innovative changes . But Mr. Luzon has moved swiftly to streamline bureaucracy , cut costs , increase %% capital %% and build up new areas of business . `` We 've got a lot to do , '' he acknowledged . `` We 've got to move quickly . ''
capital.n | 1 | Now it says it 'll trim another 1,200 jobs over the next three to four years . The bank employs 8,000 people in Spain and 2,000 abroad . To strengthen its %% capital %% base , Banco Exterior this year issued $ 105 million in subordinated debt , launched two rights issues and sold stock held in its treasury to small investors . The bank is now aggressively marketing retail services at its domestic branches . Last year 's drop in export credit was partially offset by a 15 % surge in lending to individuals and small and medium-sized companies .
capital.n | 1 | Banco Exterior was one of the last banks to create a brokerage house before the four Spanish stock exchanges underwent sweeping changes in July . The late start may be a handicap for the bank as Spain continues to open up its market to foreign competition . But Mr. Luzon contends that the experienced team he brought with him from Banco Bilbao Vizcaya , where he was formerly director general , will whip the bank 's %% capital %% market division into shape by the end of 1992 . The bank also says it 'll use its international network to channel investment from London , Frankfurt , Zurich and Paris into the Spanish stock exchanges .
